Datetime,solar_mw,wind-direction,wind-speed,humidity,average-wind-speed-(period),average-pressure-(period),temperature
24/05/2010 15:00,9343,,,,,,
24/05/2010 14:00,9328,,,,,,
24/05/2010 13:00,9367,,,,,,
24/05/2010 12:00,9363,,,,,,
24/05/2010 11:00,9211,,,,,,
24/05/2010 10:00,8890,,,,,,
24/05/2010 9:00,8315,,,,,,
24/05/2010 8:00,7527,,,,,,
24/05/2010 7:00,7087,,,,,,
24/05/2010 6:00,6916,,,,,,
24/05/2010 5:00,6786,,,,,,
24/05/2010 4:00,6734,,,,,,
24/05/2010 3:00,6944,,,,,,
24/05/2010 2:00,7117,,,,,,
24/05/2010 1:00,7523,,,,,,
24/05/2010 0:00,8228,,,,,,
23/05/2010 23:00,9004,,,,,,
23/05/2010 22:00,9628,,,,,,
23/05/2010 21:00,9825,,,,,,
23/05/2010 20:00,9591,,,,,,
23/05/2010 19:00,9843,,,,,,
23/05/2010 18:00,10084,,,,,,
23/05/2010 17:00,10126,,,,,,
23/05/2010 16:00,10042,,,,,,
23/05/2010 15:00,9975,,,,,,
23/05/2010 14:00,9907,,,,,,
23/05/2010 13:00,9818,,,,,,
23/05/2010 12:00,9762,,,,,,
23/05/2010 11:00,9691,,,,,,
23/05/2010 10:00,9514,,,,,,
23/05/2010 9:00,9459,,,,,,
23/05/2010 8:00,9263,,,,,,
23/05/2010 7:00,8583,,,,,,
23/05/2010 6:00,7653,,,,,,
23/05/2010 5:00,7023,,,,,,
23/05/2010 4:00,6886,,,,,,
23/05/2010 3:00,6929,,,,,,
23/05/2010 2:00,7089,,,,,,
23/05/2010 1:00,7484,,,,,,
23/05/2010 0:00,8165,,,,,,
22/05/2010 23:00,9138,,,,,,
22/05/2010 22:00,9944,,,,,,
22/05/2010 21:00,10172,,,,,,
22/05/2010 20:00,9962,,,,,,
22/05/2010 19:00,10070,,,,,,
22/05/2010 18:00,10165,,,,,,
22/05/2010 17:00,10054,,,,,,
22/05/2010 16:00,10019,,,,,,
22/05/2010 15:00,9986,,,,,,
22/05/2010 14:00,9899,,,,,,
22/05/2010 13:00,9856,,,,,,
22/05/2010 12:00,9883,,,,,,
22/05/2010 11:00,9886,,,,,,
22/05/2010 10:00,9722,,,,,,
22/05/2010 9:00,9620,,,,,,
22/05/2010 8:00,9468,,,,,,
22/05/2010 7:00,8886,,,,,,
22/05/2010 6:00,7799,,,,,,
22/05/2010 5:00,7154,,,,,,
22/05/2010 4:00,6945,,,,,,
22/05/2010 3:00,6969,,,,,,
22/05/2010 2:00,7121,,,,,,
22/05/2010 1:00,7362,,,,,,
22/05/2010 0:00,8047,,,,,,
21/05/2010 23:00,9043,,,,,,
21/05/2010 22:00,9907,,,,,,
21/05/2010 21:00,10215,,,,,,
21/05/2010 20:00,9982,,,,,,
21/05/2010 19:00,9917,,,,,,
21/05/2010 18:00,10047,,,,,,
21/05/2010 17:00,10008,,,,,,
21/05/2010 16:00,9911,,,,,,
21/05/2010 15:00,9912,,,,,,
21/05/2010 14:00,9943,,,,,,
21/05/2010 13:00,9917,,,,,,
21/05/2010 12:00,9872,,,,,,
21/05/2010 11:00,9798,,,,,,
21/05/2010 10:00,9666,,,,,,
21/05/2010 9:00,9608,,,,,,
21/05/2010 8:00,9553,,,,,,
21/05/2010 7:00,8786,,,,,,
21/05/2010 6:00,7795,,,,,,
21/05/2010 5:00,7119,,,,,,
21/05/2010 4:00,6927,,,,,,
21/05/2010 3:00,6967,,,,,,
21/05/2010 2:00,7153,,,,,,
21/05/2010 1:00,7452,,,,,,
21/05/2010 0:00,8059,,,,,,
20/05/2010 23:00,9019,,,,,,
20/05/2010 22:00,9875,,,,,,
20/05/2010 21:00,10076,,,,,,
20/05/2010 20:00,9924,,,,,,
20/05/2010 19:00,9964,,,,,,
20/05/2010 18:00,10119,,,,,,
20/05/2010 17:00,10220,,,,,,
20/05/2010 16:00,10367,,,,,,
20/05/2010 15:00,10359,,,,,,
20/05/2010 14:00,10285,,,,,,
20/05/2010 13:00,10125,,,,,,
20/05/2010 12:00,10019,,,,,,
20/05/2010 11:00,9824,,,,,,
20/05/2010 10:00,9767,,,,,,
20/05/2010 9:00,9689,,,,,,
20/05/2010 8:00,9634,,,,,,
20/05/2010 7:00,8902,,,,,,
20/05/2010 6:00,7727,,,,,,
20/05/2010 5:00,7135,,,,,,
20/05/2010 4:00,6950,,,,,,
20/05/2010 3:00,6909,,,,,,
20/05/2010 2:00,7070,,,,,,
20/05/2010 1:00,7444,,,,,,
20/05/2010 0:00,8037,,,,,,
19/05/2010 23:00,9013,,,,,,
19/05/2010 22:00,9958,,,,,,
19/05/2010 21:00,10244,,,,,,
19/05/2010 20:00,9890,,,,,,
19/05/2010 19:00,9945,,,,,,
19/05/2010 18:00,9954,,,,,,
19/05/2010 17:00,9956,,,,,,
19/05/2010 16:00,9886,,,,,,
19/05/2010 15:00,9888,,,,,,
19/05/2010 14:00,9867,,,,,,
19/05/2010 13:00,9848,,,,,,
19/05/2010 12:00,9835,,,,,,
19/05/2010 11:00,9784,,,,,,
19/05/2010 10:00,9663,,,,,,
19/05/2010 9:00,9578,,,,,,
19/05/2010 8:00,9375,,,,,,
19/05/2010 7:00,8690,,,,,,
19/05/2010 6:00,7624,,,,,,
19/05/2010 5:00,6998,,,,,,
19/05/2010 4:00,6788,,,,,,
19/05/2010 3:00,6827,,,,,,
19/05/2010 2:00,6961,,,,,,
19/05/2010 1:00,7314,,,,,,
19/05/2010 0:00,7900,,,,,,
18/05/2010 23:00,8766,,,,,,
18/05/2010 22:00,9575,,,,,,
18/05/2010 21:00,9822,,,,,,
18/05/2010 20:00,9627,,,,,,
18/05/2010 19:00,9620,,,,,,
18/05/2010 18:00,9516,,,,,,
18/05/2010 17:00,9557,,,,,,
18/05/2010 16:00,9494,,,,,,
18/05/2010 15:00,9453,,,,,,
18/05/2010 14:00,9462,,,,,,
18/05/2010 13:00,9432,,,,,,
18/05/2010 12:00,9299,,,,,,
18/05/2010 11:00,9105,,,,,,
18/05/2010 10:00,8674,,,,,,
18/05/2010 9:00,8088,,,,,,
18/05/2010 8:00,7276,,,,,,
18/05/2010 7:00,6848,,,,,,
18/05/2010 6:00,6793,,,,,,
18/05/2010 5:00,6727,,,,,,
18/05/2010 4:00,6764,,,,,,
18/05/2010 3:00,6918,,,,,,
18/05/2010 2:00,7183,,,,,,
18/05/2010 1:00,7554,,,,,,
18/05/2010 0:00,8245,,,,,,
17/05/2010 23:00,8995,,,,,,
17/05/2010 22:00,9594,,,,,,
17/05/2010 21:00,9622,,,,,,
17/05/2010 20:00,9475,,,,,,
17/05/2010 19:00,9594,,,,,,
17/05/2010 18:00,9666,,,,,,
17/05/2010 17:00,9627,,,,,,
17/05/2010 16:00,9464,,,,,,
17/05/2010 15:00,9289,,,,,,
17/05/2010 14:00,9211,,,,,,
17/05/2010 13:00,9364,,,,,,
17/05/2010 12:00,9353,,,,,,
17/05/2010 11:00,9247,,,,,,
17/05/2010 10:00,8964,,,,,,
17/05/2010 9:00,8466,,,,,,
17/05/2010 8:00,7863,,,,,,
17/05/2010 7:00,7266,,,,,,
17/05/2010 6:00,7014,,,,,,
17/05/2010 5:00,6867,,,,,,
17/05/2010 4:00,6850,,,,,,
17/05/2010 3:00,6968,,,,,,
17/05/2010 2:00,7156,,,,,,
17/05/2010 1:00,7613,,,,,,
17/05/2010 0:00,8330,,,,,,
16/05/2010 23:00,9209,,,,,,
16/05/2010 22:00,9940,,,,,,
16/05/2010 21:00,10233,,,,,,
16/05/2010 20:00,10146,,,,,,
16/05/2010 19:00,10453,,,,,,
16/05/2010 18:00,10809,,,,,,
16/05/2010 17:00,10882,,,,,,
16/05/2010 16:00,10912,,,,,,
16/05/2010 15:00,10995,,,,,,
16/05/2010 14:00,10888,,,,,,
16/05/2010 13:00,10745,,,,,,
16/05/2010 12:00,10614,,,,,,
16/05/2010 11:00,10383,,,,,,
16/05/2010 10:00,10204,,,,,,
16/05/2010 9:00,10058,,,,,,
16/05/2010 8:00,9841,,,,,,
16/05/2010 7:00,9135,,,,,,
16/05/2010 6:00,7963,,,,,,
16/05/2010 5:00,7442,,,,,,
16/05/2010 4:00,7287,,,,,,
16/05/2010 3:00,7343,,,,,,
16/05/2010 2:00,7655,,,,,,
16/05/2010 1:00,8096,,,,,,
16/05/2010 0:00,8776,,,,,,
15/05/2010 23:00,9859,,,,,,
15/05/2010 22:00,10786,,,,,,
15/05/2010 21:00,11342,,,,,,
15/05/2010 20:00,11009,,,,,,
15/05/2010 19:00,10935,,,,,,
15/05/2010 18:00,11035,,,,,,
15/05/2010 17:00,11135,,,,,,
15/05/2010 16:00,11125,,,,,,
15/05/2010 15:00,11005,,,,,,
15/05/2010 14:00,10886,,,,,,
15/05/2010 13:00,10677,,,,,,
15/05/2010 12:00,10510,,,,,,
15/05/2010 11:00,10200,,,,,,
15/05/2010 10:00,9980,,,,,,
15/05/2010 9:00,9634,,,,,,
15/05/2010 8:00,9431,,,,,,
15/05/2010 7:00,8747,,,,,,
15/05/2010 6:00,7651,,,,,,
15/05/2010 5:00,7078,,,,,,
15/05/2010 4:00,6918,,,,,,
15/05/2010 3:00,6911,,,,,,
15/05/2010 2:00,7071,,,,,,
15/05/2010 1:00,7403,,,,,,
15/05/2010 0:00,8107,,,,,,
14/05/2010 23:00,9128,,,,,,
14/05/2010 22:00,10068,,,,,,
14/05/2010 21:00,10420,,,,,,
14/05/2010 20:00,10011,,,,,,
14/05/2010 19:00,9902,,,,,,
14/05/2010 18:00,10048,,,,,,
14/05/2010 17:00,10086,,,,,,
14/05/2010 16:00,10053,,,,,,
14/05/2010 15:00,10070,,,,,,
14/05/2010 14:00,10117,,,,,,
14/05/2010 13:00,9999,,,,,,
14/05/2010 12:00,9904,,,,,,
14/05/2010 11:00,9770,,,,,,
14/05/2010 10:00,9728,,,,,,
14/05/2010 9:00,9696,,,,,,
14/05/2010 8:00,9737,,,,,,
14/05/2010 7:00,9192,,,,,,
14/05/2010 6:00,8059,,,,,,
14/05/2010 5:00,7352,,,,,,
14/05/2010 4:00,7114,,,,,,
14/05/2010 3:00,7100,,,,,,
14/05/2010 2:00,7123,,,,,,
14/05/2010 1:00,7380,,,,,,
14/05/2010 0:00,8007,,,,,,
13/05/2010 23:00,8987,,,,,,
13/05/2010 22:00,9887,,,,,,
13/05/2010 21:00,10044,,,,,,
13/05/2010 20:00,9745,,,,,,
13/05/2010 19:00,9650,,,,,,
13/05/2010 18:00,9702,,,,,,
13/05/2010 17:00,9635,,,,,,
13/05/2010 16:00,9563,,,,,,
13/05/2010 15:00,9631,,,,,,
13/05/2010 14:00,9747,,,,,,
13/05/2010 13:00,9755,,,,,,
13/05/2010 12:00,9825,,,,,,
13/05/2010 11:00,9877,,,,,,
13/05/2010 10:00,9884,,,,,,
13/05/2010 9:00,10014,,,,,,
13/05/2010 8:00,10223,,,,,,
13/05/2010 7:00,9864,,,,,,
13/05/2010 6:00,8720,,,,,,
13/05/2010 5:00,7876,,,,,,
13/05/2010 4:00,7675,,,,,,
13/05/2010 3:00,7743,,,,,,
13/05/2010 2:00,7880,,,,,,
13/05/2010 1:00,8193,,,,,,
13/05/2010 0:00,8762,,,,,,
12/05/2010 23:00,9680,,,,,,
12/05/2010 22:00,10625,,,,,,
12/05/2010 21:00,11058,,,,,,
12/05/2010 20:00,10825,,,,,,
12/05/2010 19:00,10721,,,,,,
12/05/2010 18:00,10611,,,,,,
12/05/2010 17:00,10381,,,,,,
12/05/2010 16:00,10216,,,,,,
12/05/2010 15:00,10253,,,,,,
12/05/2010 14:00,10340,,,,,,
12/05/2010 13:00,10429,,,,,,
12/05/2010 12:00,10501,,,,,,
12/05/2010 11:00,10505,,,,,,
12/05/2010 10:00,10313,,,,,,
12/05/2010 9:00,10140,,,,,,
12/05/2010 8:00,9950,,,,,,
12/05/2010 7:00,9245,,,,,,
12/05/2010 6:00,8028,,,,,,
12/05/2010 5:00,7290,,,,,,
12/05/2010 4:00,7076,,,,,,
12/05/2010 3:00,7115,,,,,,
12/05/2010 2:00,7184,,,,,,
12/05/2010 1:00,7481,,,,,,
12/05/2010 0:00,7971,,,,,,
11/05/2010 23:00,8650,,,,,,
11/05/2010 22:00,9584,,,,,,
11/05/2010 21:00,9650,,,,,,
11/05/2010 20:00,9522,,,,,,
11/05/2010 19:00,9342,,,,,,
11/05/2010 18:00,9218,,,,,,
11/05/2010 17:00,8963,,,,,,
11/05/2010 16:00,8770,,,,,,
11/05/2010 15:00,8798,,,,,,
11/05/2010 14:00,8837,,,,,,
11/05/2010 13:00,8942,,,,,,
11/05/2010 12:00,8934,,,,,,
11/05/2010 11:00,8994,,,,,,
11/05/2010 10:00,8780,,,,,,
11/05/2010 9:00,8334,,,,,,
11/05/2010 8:00,7606,,,,,,
11/05/2010 7:00,7083,,,,,,
11/05/2010 6:00,6891,,,,,,
11/05/2010 5:00,6756,,,,,,
11/05/2010 4:00,6674,,,,,,
11/05/2010 3:00,6835,,,,,,
11/05/2010 2:00,7022,,,,,,
11/05/2010 1:00,7376,,,,,,
11/05/2010 0:00,7975,,,,,,
10/05/2010 23:00,8631,,,,,,
10/05/2010 22:00,9124,,,,,,
10/05/2010 21:00,9134,,,,,,
10/05/2010 20:00,8729,,,,,,
10/05/2010 19:00,8760,,,,,,
10/05/2010 18:00,8704,,,,,,
10/05/2010 17:00,8718,,,,,,
10/05/2010 16:00,8829,,,,,,
10/05/2010 15:00,8925,,,,,,
10/05/2010 14:00,9097,,,,,,
10/05/2010 13:00,9298,,,,,,
10/05/2010 12:00,9401,,,,,,
10/05/2010 11:00,9248,,,,,,
10/05/2010 10:00,8943,,,,,,
10/05/2010 9:00,8438,,,,,,
10/05/2010 8:00,7701,,,,,,
10/05/2010 7:00,7273,,,,,,
10/05/2010 6:00,6951,,,,,,
10/05/2010 5:00,6828,,,,,,
10/05/2010 4:00,6841,,,,,,
10/05/2010 3:00,6964,,,,,,
10/05/2010 2:00,7129,,,,,,
10/05/2010 1:00,7565,,,,,,
10/05/2010 0:00,8209,,,,,,
09/05/2010 23:00,9013,,,,,,
09/05/2010 22:00,9721,,,,,,
09/05/2010 21:00,10098,,,,,,
09/05/2010 20:00,9955,,,,,,
09/05/2010 19:00,10153,,,,,,
09/05/2010 18:00,10453,,,,,,
09/05/2010 17:00,10669,,,,,,
09/05/2010 16:00,10757,,,,,,
09/05/2010 15:00,10865,,,,,,
09/05/2010 14:00,10917,,,,,,
09/05/2010 13:00,10953,,,,,,
09/05/2010 12:00,10953,,,,,,
09/05/2010 11:00,10768,,,,,,
09/05/2010 10:00,10526,,,,,,
09/05/2010 9:00,10220,,,,,,
09/05/2010 8:00,9998,,,,,,
09/05/2010 7:00,9318,,,,,,
09/05/2010 6:00,8122,,,,,,
09/05/2010 5:00,7512,,,,,,
09/05/2010 4:00,7373,,,,,,
09/05/2010 3:00,7509,,,,,,
09/05/2010 2:00,7651,,,,,,
09/05/2010 1:00,8094,,,,,,
09/05/2010 0:00,8777,,,,,,
08/05/2010 23:00,9770,,,,,,
08/05/2010 22:00,10814,,,,,,
08/05/2010 21:00,11230,,,,,,
08/05/2010 20:00,10808,,,,,,
08/05/2010 19:00,10771,,,,,,
08/05/2010 18:00,10830,,,,,,
08/05/2010 17:00,10768,,,,,,
08/05/2010 16:00,10677,,,,,,
08/05/2010 15:00,10666,,,,,,
08/05/2010 14:00,10605,,,,,,
08/05/2010 13:00,10594,,,,,,
08/05/2010 12:00,10539,,,,,,
08/05/2010 11:00,10498,,,,,,
08/05/2010 10:00,10300,,,,,,
08/05/2010 9:00,10099,,,,,,
08/05/2010 8:00,9964,,,,,,
08/05/2010 7:00,9280,,,,,,
08/05/2010 6:00,8144,,,,,,
08/05/2010 5:00,7501,,,,,,
08/05/2010 4:00,7391,,,,,,
08/05/2010 3:00,7549,,,,,,
08/05/2010 2:00,7793,,,,,,
08/05/2010 1:00,8286,,,,,,
08/05/2010 0:00,9049,,,,,,
07/05/2010 23:00,10193,,,,,,
07/05/2010 22:00,11219,,,,,,
07/05/2010 21:00,11679,,,,,,
07/05/2010 20:00,11462,,,,,,
07/05/2010 19:00,11720,,,,,,
07/05/2010 18:00,11945,,,,,,
07/05/2010 17:00,11906,,,,,,
07/05/2010 16:00,11704,,,,,,
07/05/2010 15:00,11482,,,,,,
07/05/2010 14:00,11250,,,,,,
07/05/2010 13:00,10969,,,,,,
07/05/2010 12:00,10684,,,,,,
07/05/2010 11:00,10355,,,,,,
07/05/2010 10:00,9990,,,,,,
07/05/2010 9:00,9736,,,,,,
07/05/2010 8:00,9503,,,,,,
07/05/2010 7:00,8852,,,,,,
07/05/2010 6:00,7748,,,,,,
07/05/2010 5:00,7069,,,,,,
07/05/2010 4:00,6944,,,,,,
07/05/2010 3:00,7014,,,,,,
07/05/2010 2:00,7193,,,,,,
07/05/2010 1:00,7615,,,,,,
07/05/2010 0:00,8388,,,,,,
06/05/2010 23:00,9461,,,,,,
06/05/2010 22:00,10493,,,,,,
06/05/2010 21:00,10986,,,,,,
06/05/2010 20:00,10687,,,,,,
06/05/2010 19:00,10844,,,,,,
06/05/2010 18:00,11060,,,,,,
06/05/2010 17:00,11071,,,,,,
06/05/2010 16:00,10934,,,,,,
06/05/2010 15:00,10882,,,,,,
06/05/2010 14:00,10807,,,,,,
06/05/2010 13:00,10580,,,,,,
06/05/2010 12:00,10404,,,,,,
06/05/2010 11:00,10183,,,,,,
06/05/2010 10:00,9841,,,,,,
06/05/2010 9:00,9654,,,,,,
06/05/2010 8:00,9508,,,,,,
06/05/2010 7:00,8826,,,,,,
06/05/2010 6:00,7764,,,,,,
06/05/2010 5:00,7115,,,,,,
06/05/2010 4:00,6927,,,,,,
06/05/2010 3:00,7036,,,,,,
06/05/2010 2:00,7199,,,,,,
06/05/2010 1:00,7577,,,,,,
06/05/2010 0:00,8305,,,,,,
05/05/2010 23:00,9316,,,,,,
05/05/2010 22:00,10391,,,,,,
05/05/2010 21:00,10758,,,,,,
05/05/2010 20:00,10491,,,,,,
05/05/2010 19:00,10573,,,,,,
05/05/2010 18:00,10750,,,,,,
05/05/2010 17:00,10782,,,,,,
05/05/2010 16:00,10680,,,,,,
05/05/2010 15:00,10628,,,,,,
05/05/2010 14:00,10480,,,,,,
05/05/2010 13:00,10318,,,,,,
05/05/2010 12:00,10185,,,,,,
05/05/2010 11:00,10054,,,,,,
05/05/2010 10:00,9750,,,,,,
05/05/2010 9:00,9518,,,,,,
05/05/2010 8:00,9334,,,,,,
05/05/2010 7:00,8642,,,,,,
05/05/2010 6:00,7627,,,,,,
05/05/2010 5:00,6956,,,,,,
05/05/2010 4:00,6825,,,,,,
05/05/2010 3:00,6856,,,,,,
05/05/2010 2:00,7063,,,,,,
05/05/2010 1:00,7446,,,,,,
05/05/2010 0:00,8167,,,,,,
04/05/2010 23:00,9206,,,,,,
04/05/2010 22:00,10108,,,,,,
04/05/2010 21:00,10539,,,,,,
04/05/2010 20:00,10135,,,,,,
04/05/2010 19:00,10378,,,,,,
04/05/2010 18:00,10517,,,,,,
04/05/2010 17:00,10450,,,,,,
04/05/2010 16:00,10328,,,,,,
04/05/2010 15:00,10275,,,,,,
04/05/2010 14:00,10192,,,,,,
04/05/2010 13:00,10104,,,,,,
04/05/2010 12:00,9897,,,,,,
04/05/2010 11:00,9536,,,,,,
04/05/2010 10:00,9178,,,,,,
04/05/2010 9:00,8475,,,,,,
04/05/2010 8:00,7676,,,,,,
04/05/2010 7:00,7226,,,,,,
04/05/2010 6:00,7130,,,,,,
04/05/2010 5:00,7119,,,,,,
04/05/2010 4:00,7210,,,,,,
04/05/2010 3:00,7355,,,,,,
04/05/2010 2:00,7696,,,,,,
04/05/2010 1:00,8233,,,,,,
04/05/2010 0:00,8961,,,,,,
03/05/2010 23:00,9708,,,,,,
03/05/2010 22:00,10466,,,,,,
03/05/2010 21:00,10724,,,,,,
03/05/2010 20:00,10457,,,,,,
03/05/2010 19:00,10575,,,,,,
03/05/2010 18:00,10891,,,,,,
03/05/2010 17:00,11005,,,,,,
03/05/2010 16:00,10912,,,,,,
03/05/2010 15:00,10762,,,,,,
03/05/2010 14:00,10537,,,,,,
03/05/2010 13:00,10479,,,,,,
03/05/2010 12:00,10220,,,,,,
03/05/2010 11:00,9852,,,,,,
03/05/2010 10:00,9415,,,,,,
03/05/2010 9:00,8801,,,,,,
03/05/2010 8:00,7935,,,,,,
03/05/2010 7:00,7328,,,,,,
03/05/2010 6:00,7166,,,,,,
03/05/2010 5:00,7009,,,,,,
03/05/2010 4:00,7057,,,,,,
03/05/2010 3:00,7198,,,,,,
03/05/2010 2:00,7516,,,,,,
03/05/2010 1:00,8007,,,,,,
03/05/2010 0:00,8814,,,,,,
02/05/2010 23:00,9741,,,,,,
02/05/2010 22:00,10454,,,,,,
02/05/2010 21:00,10800,,,,,,
02/05/2010 20:00,10462,,,,,,
02/05/2010 19:00,10794,,,,,,
02/05/2010 18:00,11088,,,,,,
02/05/2010 17:00,11067,,,,,,
02/05/2010 16:00,10899,,,,,,
02/05/2010 15:00,10797,,,,,,
02/05/2010 14:00,10543,,,,,,
02/05/2010 13:00,10373,,,,,,
02/05/2010 12:00,10122,,,,,,
02/05/2010 11:00,9960,,,,,,
02/05/2010 10:00,9797,,,,,,
02/05/2010 9:00,9622,,,,,,
02/05/2010 8:00,9482,,,,,,
02/05/2010 7:00,8810,,,,,,
02/05/2010 6:00,7752,,,,,,
02/05/2010 5:00,7075,,,,,,
02/05/2010 4:00,6887,,,,,,
02/05/2010 3:00,6934,,,,,,
02/05/2010 2:00,7139,,,,,,
02/05/2010 1:00,7475,,,,,,
02/05/2010 0:00,8103,,,,,,
01/05/2010 23:00,9074,,,,,,
01/05/2010 22:00,10040,,,,,,
01/05/2010 21:00,10373,,,,,,
01/05/2010 20:00,9766,,,,,,
01/05/2010 19:00,9736,,,,,,
01/05/2010 18:00,9857,,,,,,
01/05/2010 17:00,9833,,,,,,
01/05/2010 16:00,9733,,,,,,
01/05/2010 15:00,9697,,,,,,
01/05/2010 14:00,9654,,,,,,
01/05/2010 13:00,9704,,,,,,
01/05/2010 12:00,9802,,,,,,
01/05/2010 11:00,9808,,,,,,
01/05/2010 10:00,9815,,,,,,
01/05/2010 9:00,10002,,,,,,
01/05/2010 8:00,10159,,,,,,
01/05/2010 7:00,9677,,,,,,
01/05/2010 6:00,8468,,,,,,
01/05/2010 5:00,7600,,,,,,
01/05/2010 4:00,7335,,,,,,
01/05/2010 3:00,7323,,,,,,
01/05/2010 2:00,7379,,,,,,
01/05/2010 1:00,7648,,,,,,
01/05/2010 0:00,8185,,,,,,
30/04/2010 23:00,9105,,,,,,
30/04/2010 22:00,9881,,,,,,
30/04/2010 21:00,10194,,,,,,
30/04/2010 20:00,9497,,,,,,
30/04/2010 19:00,9354,,,,,,
30/04/2010 18:00,9419,,,,,,
30/04/2010 17:00,9400,,,,,,
30/04/2010 16:00,9354,,,,,,
30/04/2010 15:00,9408,,,,,,
30/04/2010 14:00,9477,,,,,,
30/04/2010 13:00,9550,,,,,,
30/04/2010 12:00,9591,,,,,,
30/04/2010 11:00,9734,,,,,,
30/04/2010 10:00,9882,,,,,,
30/04/2010 9:00,10099,,,,,,
30/04/2010 8:00,10350,,,,,,
30/04/2010 7:00,9868,,,,,,
30/04/2010 6:00,8616,,,,,,
30/04/2010 5:00,7713,,,,,,
30/04/2010 4:00,7440,,,,,,
30/04/2010 3:00,7349,,,,,,
30/04/2010 2:00,7452,,,,,,
30/04/2010 1:00,7728,,,,,,
30/04/2010 0:00,8281,,,,,,
29/04/2010 23:00,9126,,,,,,
29/04/2010 22:00,9965,,,,,,
29/04/2010 21:00,10295,,,,,,
29/04/2010 20:00,9676,,,,,,
29/04/2010 19:00,9533,,,,,,
29/04/2010 18:00,9492,,,,,,
29/04/2010 17:00,9402,,,,,,
29/04/2010 16:00,9396,,,,,,
29/04/2010 15:00,9503,,,,,,
29/04/2010 14:00,9570,,,,,,
29/04/2010 13:00,9645,,,,,,
29/04/2010 12:00,9680,,,,,,
29/04/2010 11:00,9731,,,,,,
29/04/2010 10:00,9719,,,,,,
29/04/2010 9:00,9605,,,,,,
29/04/2010 8:00,9560,,,,,,
29/04/2010 7:00,9058,,,,,,
29/04/2010 6:00,7818,,,,,,
29/04/2010 5:00,7117,,,,,,
29/04/2010 4:00,6887,,,,,,
29/04/2010 3:00,6936,,,,,,
29/04/2010 2:00,7125,,,,,,
29/04/2010 1:00,7410,,,,,,
29/04/2010 0:00,8009,,,,,,
28/04/2010 23:00,8845,,,,,,
28/04/2010 22:00,9773,,,,,,
28/04/2010 21:00,10326,,,,,,
28/04/2010 20:00,10121,,,,,,
28/04/2010 19:00,9900,,,,,,
28/04/2010 18:00,9919,,,,,,
28/04/2010 17:00,9930,,,,,,
28/04/2010 16:00,9917,,,,,,
28/04/2010 15:00,9969,,,,,,
28/04/2010 14:00,10075,,,,,,
28/04/2010 13:00,10062,,,,,,
28/04/2010 12:00,10079,,,,,,
28/04/2010 11:00,10022,,,,,,
28/04/2010 10:00,9831,,,,,,
28/04/2010 9:00,9757,,,,,,
28/04/2010 8:00,9574,,,,,,
28/04/2010 7:00,8849,,,,,,
28/04/2010 6:00,7681,,,,,,
28/04/2010 5:00,6983,,,,,,
28/04/2010 4:00,6807,,,,,,
28/04/2010 3:00,6764,,,,,,
28/04/2010 2:00,6931,,,,,,
28/04/2010 1:00,7248,,,,,,
28/04/2010 0:00,7810,,,,,,
27/04/2010 23:00,8544,,,,,,
27/04/2010 22:00,9280,,,,,,
27/04/2010 21:00,9745,,,,,,
27/04/2010 20:00,9448,,,,,,
27/04/2010 19:00,9249,,,,,,
27/04/2010 18:00,9101,,,,,,
27/04/2010 17:00,8936,,,,,,
27/04/2010 16:00,8861,,,,,,
27/04/2010 15:00,8889,,,,,,
27/04/2010 14:00,8949,,,,,,
27/04/2010 13:00,8982,,,,,,
27/04/2010 12:00,8941,,,,,,
27/04/2010 11:00,8833,,,,,,
27/04/2010 10:00,8554,,,,,,
27/04/2010 9:00,8093,,,,,,
27/04/2010 8:00,7510,,,,,,
27/04/2010 7:00,7197,,,,,,
27/04/2010 6:00,7043,,,,,,
27/04/2010 5:00,6999,,,,,,
27/04/2010 4:00,7052,,,,,,
27/04/2010 3:00,7310,,,,,,
27/04/2010 2:00,7652,,,,,,
27/04/2010 1:00,8147,,,,,,
27/04/2010 0:00,8876,,,,,,
26/04/2010 23:00,9766,,,,,,
26/04/2010 22:00,10530,,,,,,
26/04/2010 21:00,10945,,,,,,
26/04/2010 20:00,10871,,,,,,
26/04/2010 19:00,11055,,,,,,
26/04/2010 18:00,11357,,,,,,
26/04/2010 17:00,11451,,,,,,
26/04/2010 16:00,11430,,,,,,
26/04/2010 15:00,11186,,,,,,
26/04/2010 14:00,10931,,,,,,
26/04/2010 13:00,10719,,,,,,
26/04/2010 12:00,10389,,,,,,
26/04/2010 11:00,10002,,,,,,
26/04/2010 10:00,9434,,,,,,
26/04/2010 9:00,8703,,,,,,
26/04/2010 8:00,7888,,,,,,
26/04/2010 7:00,7433,,,,,,
26/04/2010 6:00,7213,,,,,,
26/04/2010 5:00,7030,,,,,,
26/04/2010 4:00,7102,,,,,,
26/04/2010 3:00,7276,,,,,,
26/04/2010 2:00,7566,,,,,,
26/04/2010 1:00,8056,,,,,,
26/04/2010 0:00,8773,,,,,,
25/04/2010 23:00,9649,,,,,,
25/04/2010 22:00,10380,,,,,,
25/04/2010 21:00,10832,,,,,,
25/04/2010 20:00,10635,,,,,,
25/04/2010 19:00,10903,,,,,,
25/04/2010 18:00,11253,,,,,,
25/04/2010 17:00,11267,,,,,,
25/04/2010 16:00,11194,,,,,,
25/04/2010 15:00,11042,,,,,,
